text,label
"@VZLAenResisten PARA LOS QUE SON JOVENES O TIENEN MEMORIA CORTA.
ASÍ QUEDÓ VIASA LA LINEA AEREA ORGULLO DE VENEZUEL… https://t.co/cE5ty1FeEy",1
"En la nueva sala vip de @Iberia, Sala Velazquez de Madrid. Unión de diseño contemporáneo, practicidad y privacidad.… https://t.co/fETCxoSg8N",1
"@Ryanair El rodali que te lleva de la T2 del Prat a Sants salía a las 21:08h, eran las 20:45h y las maletas aún no… https://t.co/GrA6E3gPpK",0
@sindientesh @Ryanair_ES @Ryanair Este tema en menores no estaba prohibido? Entiendo que separen a la pareja adulta… https://t.co/mjUiRPTnxM,0
#l6cSíLaPagamos Los trabajadores de Iberia fueron castigados por la mala gestión de gentuza como Blesa les bajaron el sueldo un 30%.,0
@Ryanair Madrid,1
"La verdad es que después del día que he tenido, se agradece mucho que en un vuelo nocturno te den mantita y almohad… https://t.co/VWI2mL6JS4",1
"@Iberia Con QR, mediante App, solo me falla con @Repsol en @Cepsa_ES  va perfecta",1
Me gustaría saber porque @Ryanair @Ryanair_ES  no permite facturar en su web hace días ✈️ en su página web😠,0
@Iberia me han roto una maleta en mi viaje a Argentina. Hice la reclamación pero la página no me funciona y el telé… https://t.co/fX8DpP6NgX,0
la compañia aerea Iberia discrimina a las personas con #discapacidad visual https://t.co/v5D3u1gb4C,0
La estrategia de Iberia para crecer en el Perú https://t.co/3IIVwGLK55,1
La aerolínea que más pasajeros transporta en Europa y la más segura se llama Ryanair. Es una exitosísima low-cost.… https://t.co/4ktTENZhy7,1
"@Iberia es una cadorna. Abajo dijeron q SI teníamos comida. Y arriba del avión nos dicen q NO.
Malísimo el servicio.",0
los de ryanair me han dicho que me quite los aros perrdona,0
Jajajaaj https://t.co/CQBY64J1qB,1
"Hoy #4D día nacional de Andalucía. Sea por Andalucía libre, Iberia y la Humanidad. Por la República federal ¡Viva Andalucía libre!",1
@Iberia Gracias. Enviado un MD. Espero sus indicaciones. MUCHAS GRACIAS.,1
La huelga de pilotos de Ryanair tiene pocas repercusiones en Alemania https://t.co/DV5WTXilYo #Mercados,1
"El acuerdo suscrito entre @Iberia y @binter de ""código compartido"" para comercialización de destinos a Canarias, be… https://t.co/99kJ78rILI",1
@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/74rih99A3p,0
Felicidades @vueling habeis superado a @Ryanair  en penosidad de servicio! 👏👏 ¿Os habeis tenido que esforzar mucho?,0
@Iberia Alguna estimación sobre cuándo saldrán a la venta?,1
@CryptoMute @Nur_G_R @Iberia @iberiaexpress Mándame un mensaje privado con tu número y digo q te metan xq no soy el administrador,1
Mi propósito para el 2018 es intentar no volar con Ryanair ni una sola vez durante todo el año,0
Una vez escuché que Latinoamérica necesita un Ryanair. Los precios de las aerolíneas son exagerados.,1
@JenHerranz @Ryanair_ES A ver si se les cae la cara de vergüenza.  Mi último vuelo lo compré en Iberia y me salió m… https://t.co/55Q72CjaCo,0
Cada vez que veo un email de @Ryanair en las notificaciones https://t.co/6FTobwVE1K,0
Me he tenido que pillar otro bus de zaragoza a madrid porque los de ryanair son unos trollers,0
Ryanair reconocerá también a los sindicatos del personal de cabina https://t.co/Rvf4Yb6vPq vía @eleconomistaes,1
"Vuelos de #Madrid a #Malabo con @Iberia por solo 22,000 @AviosUK? Barato para llegar a #África! #Equatorialguinea… https://t.co/Hrln7F5PlU",1
"@Iberia te deja 1 semana de viaje sin maletas después de varios engaños, reclamas y según ellos no corresponde comp… https://t.co/urxUnWs4lq",0
"@Iberia Muchas gracias! Por cierto, las azafatas de este vuelo de las más amables que he visto, por fin!!",1
Lo que ustedes no saben es que mañana vuelvo a granada :) gracias ryanair por los vuelos jeje,0
@agslytherin pues si. Y no creo que Ryanair me devuelva la pasta,0
"@antonio_carre @Iberia ...tipo Duxford donde hay muchos aviones antiguos de las flotas britanicas. Concorde, VC10,… https://t.co/m6jmmgu6kn",1
"#90AniversarioIberia
Exposición para quiénes de una u otra manera estamos viviendo la aviación comercial y especial… https://t.co/zuCmmVmBox",0
Trato indignante del personal de cabina de @Iberia @iberiaexpress que se creen dueños y señores del avión y tratan… https://t.co/9gwLGWNnPb,0
No fotis! Ui ui ui a què ens treuen fins i tot Ryanair o Vueling! A volar con helicóptero a ver si tenéis pelotas! https://t.co/YJ2gOh7bB3,0
Ryanair apuntala sus rutas en el Reino Unido ante el 'Brexit' con una licencia de operador en el país https://t.co/6yhsRNfLJl vía @elmundoes,1
"•NUEVAS•
⚓️⛵️💫 Propuestas Cool!
Son alpargatas Iberia hechas en Chile y a mano con mi 🙋🏻 segunda… https://t.co/9lvAalg6sR",1
Escapándome el fin de semana con @iberia rumbo a Lisboa https://t.co/zhcKvmjSEs,1
#note8abordo gracias a Samsung e Iberia! https://t.co/Lf6kncbRdG,1
@Iberia Melilla es una muy buena opcion para visitar,1
Ryanair ofrece 100.000 billetes desde 10 euros ;)... https://t.co/PQhRUlOB3u,1
Hola @Iberia ! Los vuelos intercontinentales en turista incluyen algún tipo de comida o solamente si seleccionas me… https://t.co/zdqRTQCKfe,1
Me imagino que irías en ese avión @agevega https://t.co/TWdR2x6taR,1
Así se bajó un pasajero de RyanAir harto de esperar para desembarcar https://t.co/efMmkewJkQ https://t.co/UFnSRBC72E,0
Ryanair se desploma en bolsa ante el incremento de los costes https://t.co/sdFW7G18pp,0
@Iberia Hasta el tendero de la tienda de la esquina me habría tratado mil veces mejor SOLO HACE FALTA SER PROFESIONAL,0
@ibexpress_help @Iberia Para modificar el nombre de un pasajero de una reserva congelada ¿Cómo lo hago? HELP!!!!,1
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas [VIDEO] https://t.co/28QpkcJ6C1",0
@Iberia Intenté comprar un billete por tlf ayer con avios con el decuento de residente... y me querían cobrar una t… https://t.co/1VtgHMdtWx,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/SnZuIF6WgE",1
"@Ryanair ""I'm pretty sure that's the problem"". Y me cierra la incidencia. Pues si estás pretty sure, o eres un inút… https://t.co/XYZaXfPuiF",0
Porque? Pq los vuelos de Ryanair la gente es mas ruidosa y maleducada? Pprque gritan? Pq se quitan los zapatos? Pq… https://t.co/l4zGuJ7Dnv,0
@hoolSVQ @Ryanair @JuntaInforma A los que van a Cádiz el 3 les coje ya,1
"@Sr_JOF @Titan123TJ @_LaCompagnie @Iberia San Google me concreta datos. Diciembre 2016 en El Prat 🙂🛫
Recordaba el v… https://t.co/cSPPSbfDmR",1
Convocada una huelga del personal de tierra de Ryanair para el próximo 30 de diciembre https://t.co/0WUAnqsspo,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/AMBtt3r1FA",1
Hoy se cumple el 90 aniversario del primer vuelo de Iberia. A las 9.30 del 14 de diciembre de 1927 un avión Rohrbac… https://t.co/yKvhDByhal,0
"@iberia Hola.. estoyu intentando ingrear (en la web) una ""reclamación"", sin embargo no me deja proque me pide que c… https://t.co/G1PR82E984",0
@Iberia RT POR FAVOR: PASAJEROS QUE IBERIA LES DEMORA LA DEVOLUCION DEL DINERO. JODAMOSLOS. RETUITEEMOS y COMPARTAM… https://t.co/5oeuemGMdZ,0
"Desde luego el trato a los clientes es impecable @Iberia , me hacen perder un vuelo unos controladores aereos, algo… https://t.co/2iUfa74THw",0
@SirChandlerBlog @chiquitinB Mis viejos llegaron a mad en el de Iberia. Aborto despegue por falla en un motor. Arre… https://t.co/NqzC04sgOU,1
"Si kieres1vuelo rápido no elijas @Iberia tdo l equipaje dmano nbodega,ellos puntuales,yo pierdo 40 min nla cinta,así s hacen ls estadísticas",0
"@Iberia @ESPADAdeVIENTO @Iberia necesito una respuesta a mi reserva, vueling tomo y confirmo la reserva pero el@hor… https://t.co/k3iFjHAN4u",1
@allobe86 @vueling @Ryanair @Ryanair_ES @consumidores También lo hace Iberia express. Yo ya lo he sufrido este pasa… https://t.co/QzFCu9Z7il,0
@Ryanair Madrid #TravelThursday,0
"90 años pasan volando, que se lo digan a @Iberia. Felicidades y esperando a ese #centenario.
#90aniversarioIberia… https://t.co/ZFOs07Gmdf",1
"@Iberia Para no volar ni un avión de papel llamado Iberia, luego del maltrato que recibí obligándome a soportar el… https://t.co/pBB8QbPTuL",0
@Cepsa_ES @Iberia Es la tercera campaña publicitaria que decidís ampliar el número de Avios @Iberia  y que no recib… https://t.co/KLul8siehC,0
@Iberia mi sobrina tiene 4 días esperando maleta en Barcelona y nadie puede dar status . Quien nos puede ayudar? @MielCastan @flyLAXairport,0
@odonnellmaria investiga la baja de Barcelona x AA y mira  como Iberia aumentó  la frecuencia  a Argentina x favor !!,0
Vuelo de vuelta a Madrid con Ryanair... Espero que no me vea nadie... 🤭🤫,1
"@Iberia Realicé compra de boletos usando mi No. Iberia Plus, registrado a un familiar como viajero. ¿Se acumularán Avios? Saludos.",1
"Los que se ofenden por algo que dice @IgnatiusFarray son los mismos de las curvas de los rallyes, de los que aplaud… https://t.co/fODz2s4fnr",1
@Fotomaf @Iberia más factible para los festivos de mayo.,1
Lo mejor que me dejó el Iberia es a todas mis amistades ❤,1
@Iberia FAVOR COMPARTIR. QUE PASA CON IBERIA QUE COBRAN INSTANTANEAMENTE LAS VENTAS PERO CUANDO TIENEN QUE DEVOLVER… https://t.co/lRviYCOxBh,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/s3cSj67IBn",1
Unos cuantos meses y empiezo a facturar con Iberia❤💸🛫,0
@Iberia gracias. he conseguido comprar por la app del móvil.,1
@Vito_Gv @Iberia Estoy etiquetando todos los tweets relacionados con el vuelo de @iberia AMS - MAD con el hashtag… https://t.co/9qbDknHwBF,0
@Ryanair No Milan 😔 #TravelThursday,0
"Aeropuerto de Asturias. Vuelo Asturias Madrid @Iberia. Grupo 1 maleta a bodega sin más. Señores, hay huecos en el a… https://t.co/hL1DsOwi7l",0
"Grotesca experiencia con @Iberia esta mañana para comprar un vuelo. Al principio, el vuelo cuesta 74€. Al ir a real… https://t.co/Yxdn1HcbrG",0
"@Iberia @controladores Nada, ya hemos aterrizado bien. Gracias!",1
@AVC1970AR Espero que digas lo mismo cuando viajas con Ryanair ;),1
El 'Black Friday' llega a Ryanair: descuentos del 15% en billetes y del 20% en la facturación de maletas https://t.co/SyOybmxmy7,1
"@pilar_diz @teresaaltarejos Y además guárdate el .pdf en el 📱, que te puede valer.. sobre todo si tienes la aplicac… https://t.co/srfQFNQH7G",1
@Iberia Todo estupendo!,1
"@Iberia No, pero el A319B es muy pequeño... que somos de Bilbao!",0
@Ryanair Madrid,1
@burro_viajero @TaconesViajes @MochilaExpres @vacaciona2 @lacosmopolilla Esto es en caso de viajar con dos bultos o… https://t.co/yZUEbQdHfd,0
Así es la nueva turista 'premium' de Iberia https://t.co/mgcPodmnGF vía @expansioncom,1
@el_pais Irresponsable! Queman iberia solo porque no saben nada mas que el odio!,1
Huelga en Ryanair. Me estoy viendo en Nochebuena en el aeropuerto.,0
Me ha gustado un vídeo de @YouTube (https://t.co/JK4PP3dYWF - ATR 72-600 Air Nostrum (Iberia Regional) despegue pista 04 San,1
@jorgeDCLaGira @FormulaTV 20th Century Fox (Disney) &gt; Endemol Shine Iberia Group &gt; Gestmusic &gt; Operación Triunfo.,1
@flanfatal @Ilikeships @fansyplatypus Yo hago cola siempre por esto. Si me da igual porque ya facturé otra cosa pue… https://t.co/aJ6Rbg4Yum,0
Los buenos vinos no necesitan publicidad en via pública. Las buenas líneas aéreas tampoco. No es el caso de IBERIA,0
@Iberia Van a seguir RT un concurso ya vencido?,0
Los aviones de Iberia tienen en su sistema de entretenimiento el disco de @ElMato https://t.co/RxdFjN92Wo,1
Es un desastre el servicio de @Iberia no solo no les importa los pasajeros sino que además esconden información par… https://t.co/L74drk8wLW,0
"- Santiago Wanderers le gana la final de Copa Chile a la U, y desciende a Primera B.

- Iberia elimina a Colo Colo… https://t.co/G3NlfCNMgW",1
"@DespegarMx buenas noches, compré con ustedes un boleto de avión a España, para viajar en diciembre, el vuelo es a… https://t.co/8CGmb7MoqY",1
ÚLTIMA HORA: Oferta Ryanair vuelos a 2 euros https://t.co/TcjsT8glH3 Vía VuelosA1Euro,1
"@Iberia Hola, consulta, como canjeo Avios por vuelos en LAN/LATAM? no encuentro la opción en Iberia ni en LAN/LATAM",1
@Iberia ¿ Y si gano? Así viajaría en avión por primera vez 👏👏👏👏👏,1
"@Iberia hola amigos , necesito consultar cuál es la en Sabré para tomar asiento premiun economy , ASI para poder ta… https://t.co/kRgBgcpVvN",0
@brucesarano @Iberia Ojalá que encuentres pronto tu equipaje!!,0
@Iberia Cero soluciones. Estoy en el aeropuerto (aún no han pasado los 7d) y me dicen q ya Iberia no se responsabil… https://t.co/HsfZ1OIP90,0
@TaconesViajes @Iberia Nosotras iremos el fin de semana ( el curro no nos deja otra opción ),1
@patico85 @Iberia La peor aerolínea de la historia. A mi me dejaron el año pasado 11hs en el aeropuerto de barajas… https://t.co/eSA6A02ajr,0
@Iberia @_FTEJerez Hay información que no me ha quedado clara o que no he encontrado en la web... mail para ponerme en contacto? Gracias!,1
"Es Ryanair, las cosas que se ven en esa aerolínea. https://t.co/3YLjHRRRwM",1
Los sindicatos de Ryanair en Irlanda y Portugal levantan los paros navideños https://t.co/LAOUYq98Sd,1
"@lluis_llach Un cliente menos para @vueling Ya me buscaré la vida con Ryanair, Transavia, Eurowings, Easyjet. Bastardos.",0
@iberiaexpress lo q pasa siempre q compro un billete de Iberia RETRASO  de más de 30 minutos en un vuelo de 45 minu… https://t.co/s7IgE3ZPcn,0
"Veo la publicidad de Iberia, con las imágenes de París, hablando con acento español, y todo eso, y me dan ganas de salir ya para Europa",1
@Iberia @MasterChef_es Increiblemente malo el servicio de atención al cliente de @iberia Recuperen YA las valijas d… https://t.co/Y9rvEpY3xi,0
@JaviLlaneza @BalbinoCortes Y seguimos comprando vuelos con Ryanair? Cada uno con su conciencia...,0
Yo vuelo con ryanair y mira me conformo con aterrizar con vida https://t.co/JWWB8JnzYe,0
Takeoff Iberia 546  Granada to Madrid @ Federico García Lorca Airport https://t.co/TgUCZVAYg7,0
"@cbellolio @Iberia @NuevoPudahuel A mi nunca me respondieron por el apagón de ppio de año en Londres, vergonzoso @Iberia",0
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/xOKCDXKOb4,1
Lo de Ryanair es vergonzoso. Más de 5 meses esperando una indemnización por un retraso de más de 6 horas. No nos... https://t.co/VTNlx1O0qP,0
Iberia Express lanza una promoción de 5.000 billetes a 5 euros https://t.co/85C3MXU7v5,1
Los sindicatos de Ryanair en Irlanda y Portugal suspenden los paros navideños https://t.co/RMCS9wAZRw https://t.co/NzCBhOfcfm,1
@ibexpress_help @Iberia También lo estoy intentando,1
"@Iberia @iberiaexpress Esto no pasa con @AirEuropa @Ryanair_ES @Norwegian_ES Sentada en la fila 26, primer grupo a… https://t.co/2U6KTSnX2y",0
@Iberia #HolaArgentina @danilzbth nos queremos ir 🛫🏝,1
"Los encargados de marketing de Iberia:
Vamos a relacionar el anuncio con halloween que eso siempre funciona https://t.co/jIipxdxHGF",0
Cancelan la ruta de Aerolíneas Argentinas a Barcelona y se la asignan a la aerolinea low cost de Iberia.... Pura co… https://t.co/jYdCSMN6pG,0
"@josedelrincon @RevistaRITMO @evasandovalRNE @Estudio_206 La vida es corta, y el repertorio inmenso... Y uno elige… https://t.co/qYXVEcZTMF",1
¡Enhorabuena @iberia y @nhhotelses! las marcas más auténticas y fiables para los españoles en viajes… https://t.co/xjOkc5SKY5,1
"@kikefoz @JusticieraLlama @malditobulo No sé, Kike, vuelo varias veces al año a Peinador con Air Europa e Iberia y… https://t.co/hZKmNI2Kdo",1
Ryanair no se conforma sólo con los vuelos https://t.co/8aAahTiFFd,0
@guudpt Con Ryanair no duermo pero por el miedo que me dan los vuelos con la compañía 😭😭,0
Ryanair reconocerá a los sindicatos de pilotos para evitar huelgas https://t.co/KoXhdlz019 https://t.co/hX2qmVd97a,1
@CarolaChinchon @Iberia No pareciera importarles: su negligencia ha sido insuperable,0
Perdiendo tiempo y dinero gracias al embarque desastroso de @Iberia ya que da prioridad a quien da la gana! https://t.co/ipxx11jIti,1
"@Iberia A ll.dus@gsrm.de y duski@gsrm.de. Y por DM os paso otro personal de vuestra agente, que tampoco contesta. P… https://t.co/Blyyfv3uMu",0
@Iberia vergonzoso que Iberia no deje facturar a tu destino final!Tuve que comprar reservas separadas xq la web no… https://t.co/R2wCzQPikJ,0
Eeeeeh vuelos a 20€ en ryanair. Quién me acompaña a amsterdam xfa,1
La matriz de Iberia y British Airways quiere subirse a bordo de la aerolínea Niki https://t.co/n3DpY2tkP9,1
@Iberia #HolaColombia yo quiero ese viaje 💖👡👒👙🕶️,1
@Iberia @Universal_Spain He ido a participar y mis navegadores me dicen que la conexion a la web no es segura. Nunc… https://t.co/jZuBf36aGd,1
@Iberia Por supuesto! SMKE8B les invito a que revisen el número de llamadas que he tenido que realizar para que fin… https://t.co/PxRvqk5MAl,0
".@Iberia sois un puto desastre. No aprendéis. Los primeros en la cola de embarque, los primeros que te facturan la… https://t.co/3NoNQYwos1",0
"No volemos más con @Ryanair_ES Ryanair es satanás
#malaonda",0
Cuando la oferta de trabajo es mucho mayor que la demanda de trabajo pasan cosas como está. https://t.co/FmFfBZ4Gpf,0
¿Cómo sabe Ryanair lo que peso? 😳😱,1
@Iberia Saque 5 pasajes de Buenos Aires a Vigo con escala en Madrid. Salida 19.12.2017 regreso 12.02.2018. aboné ex… https://t.co/EkysK9PjP1,0
"@Iberia Si, la incluye porque los reserve para venir. No puedo reservar para la vuelta",1
Ryanair busca convertirse en el “Amazon de los viajes” desde sus oficinas en Madrid https://t.co/9e0UnOTanK,1
"Compañías con las que nunca jamás vuelo por razones de trato:

Ryanair
Iberia

Ahora añade @vueling - me tenían has… https://t.co/FyzVrXtyu8",0
@EvilAFM que compañía Alejandro que yo tengo que irme hacia Mallorca y como sea Ryanair GL,1
Y ahora en el vuelo BIO-MAD de @iberia las instrucciones de seguridad a un volumen que parece el de alguien confesándose en misa 😂,0
Un pasajero de un vuelo de Ryanair desembarca por un ala del avión https://t.co/pTEtCwzlkN vía @expansioncom,1
Ryanair realizará en Oporto conexiones internacionales a partir de enero. https://t.co/SZ7h8DxpaL #AviacionAlDia https://t.co/1Gqo0gbzPt,1
@Ryanair #travelthursday Alicante,1
@Iberia Gracias por la respuesta. Cuando se sabrán las cancelaciones? El mismo día o se saben por antelación cuando… https://t.co/TvaMhaj9fx,0
@Iberia @iberiaexpress les parece normal no poder acceder a las reservas on line ni poder hacer el check in en plen… https://t.co/BL8B1hm8WR,0
@iberiaexpress @Iberia bajad la calefacción!! 🔥🔥🔥🔥😥😥😥😥,0
Indignación por que Iberia cancela los vuelos de vuelta de la gente por estos no han usado la ida. Os parece legal,0
"Así es ""la nueva @Iberia"". Perdieron la bicicleta de @SupermanlopezN, líder de @AstanaTeam, favorito al Giro 2018,… https://t.co/A0n5xOcWIq",0
@Iberia Contacté a las 6.30 pm y a las 21.30 pm y en el primer caso me dijeron que según le salía allí me tenía más… https://t.co/v1wdeFTzx0,0
Lufthansa arrebata a Ryanair el liderazgo en pasajeros en Europa https://t.co/ZR5OELLfWG,1
Un pasajero de Ryanair se cansó por la demora del avión y se escapó por la salida de emergencia… https://t.co/BmFyekQEFt,0
La #TransformacionDigital es mayor compromiso con el cliente #IA María Jesús Moya de @googlecloud Iberia Partner https://t.co/stRQF6tRXZ,0
#iberia #iberiaexpress nos tienen que devolver 60e por incompetentes.Aprendan a gestionar sistemas y no abusen de los pasajeros.,0
"4 intentos de compra online y 4 errores diferentes, más una llamada inútil al teléfono de asistencia. Gracias @Iberia por la experiencia :\",0
@Amalia_Enriquez @Iberia De nada. Suerte. Un saludo,0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/EOY9xkB2OS",1
"Hola @lmonterorguez , he escrito a Iberia ante una duda con el billete para mi hija, menor, que no sabía si podría… https://t.co/ZlBqrrPcuJ",0
@SoyBuenCatre @LATAM_CO @AerocivilCol No todo es como lo pintan en alerta aeropuerto... Yo  personalmente he visto… https://t.co/QKDU1HGxPQ,0
"La cotizada @EbiossEnergy procede a la adquisición de EQTEC Iberia por 15,65 millones de euros https://t.co/Ezq7nojQvX",1
"@Iberia ayer he hecho una reserva y me dio error, llame esta mañana y me dijeron que estaba anulada, que debia real… https://t.co/48qIpg4vuW",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/3OpQShkcxt",0
Tal día como hoy hace 90 años @Iberia hacía su primer vuelo. Felicidades a la compañía de bandera española!! https://t.co/74vF6I2SM5,1
"@soundtecdigital Y no veas los Avios de iberia como van a ir, jajajajajajajajaj",0
@cris_tortu @dakar @Iberia @Mitsubishi_ES @BFGoodrichEU @BurgosTur @ASTIntlogistics @Uremovil @karbium Q guapa Cris… https://t.co/yRqqP5es0R,0
Iberia Express lanza una promoción de 5.000 billetes a 5 euros https://t.co/lF62WuTSIl,1
@Ryanair #TravelThursday Madrid,1
"Puede @iberia cobrate 20€ por cancelar una reserva que no te confirmaron? Tuve que repetir la reserva, seguía el er… https://t.co/z2qMjJuZ61",0
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/c4eFiTgnkr",1
"@Iberia feliz navidad,  quisiera ser parte de su equipo de trabajo como puedo hacer?",1
"Después las aerolíneas contratan en los aeropuertos los servicios de esas empresas, no sólo se ocupaban de esos vue… https://t.co/VMUpxPqCNl",1
Iberia y Air Europa lanzan sus rebajas con vuelos a Europa desde 29 euros https://t.co/RVdCG9DTWz via @elpais_economia,1
"No entiendo la sorpresa! Esta es la misma mierda de siempre, micros choripan kk ahora estan recalientes x perdedores https://t.co/N9eZiKikfo",0
Iberia Plus cumple 25 años. Queremos celebrarlo contigo de una manera muy especial. Elige tu número favorito y... ¡… https://t.co/19xBW70sBn,1
"Ryanair ofrece vuelos para volar desde València en enero desde 4,89 euros https://t.co/iPzMAIeaSS vía @levante_emv",1
Paro de pilotos 😱 https://t.co/GXMCkbCk36,0
Esta de la tripulación de un DC-4 con uniforme de verano sigue siendo una de las fotos más bonitas de @Iberia. https://t.co/JVZ580fKZf,1
"📢 @esthermorillasg, directora de Márketing de Coca-Cola Iberia: "" #RoyalBliss aportará el 25% del crecimiento de Co… https://t.co/YgJATsPLGk",1
Oportunidad para recordarle a tanto antisindicalista indignado en Colombia que en Europa la huelga en transporte aé… https://t.co/1ExbEzzaej,1
@algoqrecordar @Iberia @lacosmopolilla @VagamundosViaje @elmundodemagec @blogsoloida @alba_luna_ @viajeroscalle… https://t.co/g7OY4fJIpz,1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaArgentina. Hola 79 destinos europeos al mejor precio https://t.co/XyRZCG5cPb",1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/z7mnq6ue9X",1
"Turno nuevamente para Campanilla. Ésta vez de la mano de Iberia 🙂
Airbus A320 con librea especial por el 25º aniver… https://t.co/3fss2lqzEE",1
"Y esto no solo pasa en Iberia, eh.
Tengo MUCHAS consultas de gente que ve que el año acaba y le deben vacaciones qu… https://t.co/xN8F5bv6xk",0
"@Iberia Y después de 5 horas d pie n la cola sin facilitar ni 1 simple botella d agua,nos dan 1 vale d comida a ls… https://t.co/XtNKHjdhwy",0
Desconvocan la huelga de pilotos de Ryanair en Irlanda - La Asociación de Pilotos Irlandeses de Aerolíneas (IALPA)… https://t.co/EMx8OWMti5,0
Tendréis que mejorar las infraestructuras porque os va a llegar mucho más turismo desde Cataluña y en especial desd… https://t.co/P85ucR6lZt,1
Los sindicatos convocan paros en el colectivo de tierra de Ryanair en España https://t.co/UCHPolPzcp https://t.co/DO2bwXIrbd,0
Iberia Express y otras aerolíneas se suman al #BlackFriday2017 con descuentos de hasta el 50%… https://t.co/QVZjgBQxQ8,1
La evolución de Iberia durante sus 90 años de existencia ha sido brutal,1
"@Iberia ¿a partir de enero quitáis definitivamente el vuelo Madrid-Asturias de los jueves a las 22:00? 😥 ohhhhhh, que fastidio!",0
@rubenmartinweb @Iberia Clin Clin ¡caja!,1
Viaja más lejos por repostar. Consigue 3 avios por litro para gastar en @Iberia https://t.co/1k8cTcunhi,0
"@Iberia Hola, es posible cancelar un vuelo y solicitar el reembolso?",1
"Así fue el accidente del vuelo 5022 de Spanair, el más letal en España en 2 décadas #VIDEO https://t.co/20bqaAS5nX",1
@Iberia Preocúpense de no perderle el equipaje o respondan cuando pase SOLO marketing post venta NADA,0
"@Iberia me parece muy mal que no se permita cambiar a los pasajeros, no puedo coger un vuelo y no voy a poder trans… https://t.co/3sxUWOGJn1",0
@Vale_trad @eununcaparo @Iberia Todavía no pero me huelo 2000€ de daños y perjuicios.,0
@Iberia Habeis escrito algo después de lo q yo os he escrito...no necesariamente es responder. Aquí el héroe ha sid… https://t.co/SSVcjWainG,0
@Iberia Hola! Necesito consultar algo con respecto al equipaje. Donde puedo contactar?,1
"Con @Iberia, mi destino a un solo click. ¡Deseadme suerte! #HolaColombia. Hola 79 destinos europeos al mejor precio https://t.co/CUGWJcwhTz",1
@JoanmiMmc @Escamilla06 @SevillaVuela @Ayto_Sevilla @Ryanair @Ryanair_ES @easyJet @iberiaexpress @TurismoSVQ Esta e… https://t.co/baRdrEeT55,1
EL PAÍS Economía No habrá huelga de pilotos en Ryanair en Navidad. Los pilotos desconvocan los paros tras reconocer… https://t.co/f17KfxObjc,1
IBERIA Y AIR NOSTRUM AUMENTARáN UN 25 % LA OFERTA DE PLAZAS A MADRID EN 2018 https://t.co/hTRcNnyykM,1
Ryanair le acabó el aniversario de Iberia Express https://t.co/8QjK8NHAU5,0
"¡A VOLAR! 100.000 asientos en RYANAIR desde 9,99€
VER CHOLLO 👉 https://t.co/hhOeccREwp 👈 https://t.co/rdsV5HBRyW",1
"@iberiaexpress muchas gracias, después de vuestro retraso he perdido el bus de vuelta a mi ciudad y encima las 2 ma… https://t.co/g9PfVzrHrG",0
@Iberia me pueden buscar un localizador para un vuelo uio-mad del dia 12 de diciembre? viaja susana patricia quirola donoso. gracias,1
¡Business Magazine está disponible! https://t.co/GTY7TxVChF #iberia,1
Buena idea pa cuando el avion demora en estacionarse jajaja o no @BrankoKarlezi 🤣🤣 https://t.co/5HWsqY13aj,1
"Acojonante lo de Iberia, dejan mi maleta en madrid y me dejan como 45 minutos esperando en cola para decirme básica… https://t.co/TlmvsOeEAP",0
"@depradaposts No todo, amigo, Recordemos que la Falcata, junto con el Gladivs Hispaniensis son anteriores a la prop… https://t.co/3zxpfurvuN",1
@Iberia @VeronicaYee Vergonzoso!!! No hay mas que decir. https://t.co/JhUwfhtsQb,0
@Iberia (2) cinco días que duró nuestro viaje a Londres. Ni tan siquiera la suma de los tickets de bienes necesario… https://t.co/JxQwLivYEv,0
@Iberia Todavía no he tenido el placer pero en cualquier momento me tienen ✈️con @Iberia hacia #BuenosAires #MeGustaVolar,1
Otro ejemplo de aplicación de Luis Jara en el mundo de la aviación con Ryanair: https://t.co/yhZxIpYp5V,1
Mi compañera de piso tenía hoy un vuelo de vuelta a España y hace un par de horas se ha enterado de que ustedes se… https://t.co/6tzouAKBP1,0
